# Generated from noise_cmb_s4.dat
#   TT source: SO_LAT_Nell_T_atmv1_baseline_fsky0p4_ILC_CMB.txt
#   EE source: SO_LAT_Nell_P_baseline_fsky0p4_ILC_CMB_E.txt
#   nlkk source: nlkk_v3_1_0_deproj0_SENS1_fsky0p4_it_lT30-3000_lP30-5000.dat
#   fill missing values with 1000000
99 1.014510e-04 1.000380e-04 3.271021e-08 1.694300e+00 -1.430600e-02 4.851000e-04 2.229100e-12 1.534800e-14 4.000000e-01
100 1.014190e-04 9.923170e-05 3.281085e-08 1.680100e+00 -1.443600e-02 4.848100e-04 2.189600e-12 1.488200e-14 4.000000e-01
101 1.013870e-04 9.843800e-05 3.291264e-08 1.666200e+00 -1.455900e-02 4.843600e-04 2.151200e-12 1.443400e-14 4.000000e-01
102 1.013550e-04 9.765630e-05 3.301556e-08 1.652600e+00 -1.467500e-02 4.837300e-04 2.113900e-12 1.400500e-14 4.000000e-01
103 1.013230e-04 9.688640e-05 3.311963e-08 1.639300e+00 -1.478300e-02 4.829400e-04 2.077600e-12 1.359100e-14 4.000000e-01
104 1.012900e-04 9.612790e-05 3.322485e-08 1.626400e+00 -1.488400e-02 4.819800e-04 2.042400e-12 1.319300e-14 4.000000e-01
105 1.012580e-04 9.538060e-05 3.333123e-08 1.613700e+00 -1.497800e-02 4.808600e-04 2.008200e-12 1.281000e-14 4.000000e-01
106 1.012260e-04 9.464420e-05 3.343875e-08 1.601300e+00 -1.506400e-02 4.795700e-04 1.974900e-12 1.244000e-14 4.000000e-01
107 1.011940e-04 9.391840e-05 3.354744e-08 1.589300e+00 -1.514400e-02 4.781200e-04 1.942600e-12 1.208500e-14 4.000000e-01
108 1.011620e-04 9.320300e-05 3.365729e-08 1.577400e+00 -1.521600e-02 4.765200e-04 1.911200e-12 1.174300e-14 4.000000e-01
109 1.011300e-04 9.249770e-05 3.376831e-08 1.565800e+00 -1.528200e-02 4.747600e-04 1.880600e-12 1.141400e-14 4.000000e-01
110 1.010980e-04 9.180230e-05 3.388050e-08 1.554500e+00 -1.534100e-02 4.728400e-04 1.850800e-12 1.109700e-14 4.000000e-01
111 1.010660e-04 9.111670e-05 3.399386e-08 1.543400e+00 -1.539200e-02 4.707800e-04 1.821800e-12 1.079200e-14 4.000000e-01
112 1.010340e-04 9.044040e-05 3.410839e-08 1.532500e+00 -1.543700e-02 4.685600e-04 1.793700e-12 1.049800e-14 4.000000e-01
